0, 0.014820297248661518
10, 0.00412378367036581
20, 0.003098882734775543
30, 0.0037025543861091137
40, 0.0025682919658720493
50, 0.0018374358769506216
60, 0.0023401647340506315
70, 0.002723443554714322
80, 0.002238278044387698
90, 0.002095390111207962
100, 0.0018770333845168352
110, 0.0015964537160471082
120, 0.0018649667035788298
130, 0.0014779061311855912
140, 0.001812240108847618
150, 0.001973742851987481
160, 0.0017029031878337264
170, 0.001196914236061275
180, 0.0016761576989665627
190, 0.0014818074414506555
200, 0.001510198344476521
210, 0.0015021560247987509
220, 0.0016667222371324897
230, 0.0015106683131307364
240, 0.0018129285890609026
250, 0.0016215088544413447
260, 0.001724834437482059
270, 0.001617772039026022
280, 0.0011673718690872192
290, 0.0012981286272406578
300, 0.0015753039624541998
310, 0.0017486967844888568
320, 0.0018782040569931269
330, 0.0017218623543158174
340, 0.0016082915244624019
350, 0.0016638305969536304
360, 0.0011519957333803177
370, 0.0013920479686930776
380, 0.0015460621798411012
390, 0.00145318906288594
400, 0.001774370321072638
410, 0.0015665182145312428
420, 0.0014832982560619712
430, 0.0013590137241408229
440, 0.001359123270958662
450, 0.001565628917887807
460, 0.001440100371837616
470, 0.0011469643795862794
480, 0.0014216505223885179
490, 0.001538669690489769
500, 0.0014885565033182502
510, 0.0013665130827575922
520, 0.0015799623215571046
530, 0.0014374692691490054
540, 0.0016567602287977934
550, 0.001268472638912499
560, 0.0011704352218657732
570, 0.001364341238513589
580, 0.0014070328325033188
590, 0.0013418033486232162
600, 0.001201337669044733
610, 0.0017441660165786743
620, 0.0013242301065474749
630, 0.0013119931099936366
640, 0.0014082322595641017
650, 0.0014708813978359103
660, 0.0014750065747648478
670, 0.001058848574757576
680, 0.00139989226590842
690, 0.0013086977414786816
700, 0.001225516083650291
710, 0.0013952646404504776
720, 0.000893653545062989
730, 0.0013619369128718972
740, 0.0013177982764318585
750, 0.0015379282413050532
760, 0.001481501618400216
770, 0.0012609150726348162
780, 0.0012898063287138939
790, 0.0011452697217464447
800, 0.0011518815299496055
810, 0.00125394226051867
820, 0.0011810414725914598
830, 0.0010410597315058112
840, 0.0013094445457682014
850, 0.0012844344601035118
860, 0.0011299027828499675
870, 0.0011854682816192508
880, 0.0011529929470270872
890, 0.0012474682880565524
900, 0.0011937039671465755
910, 0.0010992501629516482
920, 0.0011743137147277594
930, 0.0013027485692873597
940, 0.0010611433535814285
950, 0.0013428095262497663
960, 0.0011616051197052002
970, 0.0011427939170971513
980, 0.0012205673847347498
990, 0.0009376637171953917
1000, 0.001217397628352046
1010, 0.0010520241921767592
1020, 0.0012234133901074529
1030, 0.0010362017201259732
1040, 0.0011763718212023377
1050, 0.0010192005429416895
1060, 0.0010528351413086057
1070, 0.000976921641267836
1080, 0.0008859936497174203
1090, 0.0011761939385905862
1100, 0.0009995934087783098
1110, 0.0010432512499392033
1120, 0.0009059830335900187
1130, 0.0010850130347535014
1140, 0.0011313047725707293
1150, 0.0010645886650308967
1160, 0.0008461982361041009
1170, 0.0010291985236108303
1180, 0.0009800883708521724
1190, 0.0010282507864758372
1200, 0.0007187908631749451
1210, 0.0010841080220416188
1220, 0.001086280681192875
1230, 0.0009007984772324562
1240, 0.000912438437808305
1250, 0.000978914787992835
1260, 0.0009461968438699841
1270, 0.0008317126194015145
1280, 0.0007642731070518494
1290, 0.0007859942270442843
1300, 0.0010479248594492674
1310, 0.0007399260648526251
1320, 0.0008878370863385499
1330, 0.0007500667124986649
1340, 0.0008232478867284954
1350, 0.0007458645850419998
1360, 0.0008441549143753946
1370, 0.000820207002107054
1380, 0.000657680444419384
1390, 0.0007685407181270421
1400, 0.0006758143426850438
1410, 0.0006267530843615532
1420, 0.0006431735819205642
1430, 0.0006367231835611165
1440, 0.0007127011194825172
1450, 0.0007031048880890012
1460, 0.0005493327626027167
1470, 0.0005314885638654232
1480, 0.0006241732626222074
1490, 0.0005826377891935408
1500, 0.0006384453736245632
1510, 0.0005577462143264711
1520, 0.00040779297705739737
1530, 0.0005467130686156452
1540, 0.000641471182461828
1550, 0.0006036080303601921
1560, 0.0006341132102534175
1570, 0.0006147054373286664
1580, 0.00043965905206277966
1590, 0.0004890767741017044
1600, 0.0004693554947152734
1610, 0.000504601513966918
1620, 0.0005627000937238336
1630, 0.00046622840454801917
1640, 0.000546865223441273
1650, 0.00044254667591303587
1660, 0.0004294280952308327
1670, 0.000503712275531143
1680, 0.0005104425945319235
1690, 0.00041249237256124616
1700, 0.00044617761159315705
1710, 0.000478528585517779
1720, 0.0005382679519243538
1730, 0.0005875240312889218
1740, 0.00043250437011010945
1750, 0.0005695101572200656
1760, 0.00043517386075109243
1770, 0.0005525044398382306
1780, 0.0004626773879863322
1790, 0.00045796274207532406
1800, 0.0005012057372368872
1810, 0.000380314071662724
1820, 0.0005198303842917085
1830, 0.000504842319060117
1840, 0.00046530779218301177
1850, 0.0004419593315105885
1860, 0.0004655107040889561
1870, 0.00038113517803139985
1880, 0.00042470672633498907
1890, 0.00036779505899176
1900, 0.0004096705815754831
1910, 0.0005079290713183582
1920, 0.00045011661131866276
1930, 0.0004614552890416235
1940, 0.00038810251862742007
1950, 0.0004552572499960661
1960, 0.0004234510997775942
1970, 0.00035390525590628386
1980, 0.0005328422412276268
1990, 0.00042931301868520677
2000, 0.0004704463353846222
2010, 0.0004441657802090049
2020, 0.00045879147364757955
2030, 0.00032020959770306945
2040, 0.0004049851559102535
2050, 0.0003104971838183701
2060, 0.0005475863581523299
2070, 0.0003669173165690154
2080, 0.0004214347864035517
2090, 0.00039971640217117965
2100, 0.00041175162186846137
2110, 0.0004144702397752553
2120, 0.00036135216942057014
2130, 0.0003993580467067659
2140, 0.0004337092686910182
2150, 0.00039572324021719396
2160, 0.0002787752018775791
2170, 0.0002937043609563261
2180, 0.00035516484058462083
2190, 0.00037596470792777836
2200, 0.0003390460624359548
2210, 0.0004177322261966765
2220, 0.0003919326700270176
2230, 0.00035551635664887726
2240, 0.0003808240871876478
2250, 0.00038501419476233423
2260, 0.0003742269764188677
2270, 0.0002817853237502277
2280, 0.00043783022556453943
2290, 0.0003898173454217613
2300, 0.00039528642082586884
2310, 0.00031943045905791223
2320, 0.00043821692815981805
2330, 0.0004661733692046255
2340, 0.0003218518104404211
2350, 0.0003330385370645672
2360, 0.0003370771883055568
2370, 0.00032279989682137966
2380, 0.0002885598223656416
2390, 0.0002987298066727817
2400, 0.0003398611443117261
2410, 0.00035704541369341314
2420, 0.00031578706693835557
2430, 0.00033913072547875345
2440, 0.00037336896639317274
2450, 0.00024152958940248936
2460, 0.00034162666997872293
2470, 0.0003425121249165386
2480, 0.0002935698430519551
2490, 0.00037161089130677283
2500, 0.0003172341675963253
2510, 0.0003281596873421222
2520, 0.0003290007298346609
2530, 0.0002879668027162552
2540, 0.0002900588442571461
2550, 0.00039522230508737266
2560, 0.00032276121783070266
2570, 0.0003039615403395146
2580, 0.00028930677217431366
2590, 0.0003284434205852449
2600, 0.00043060205643996596
2610, 0.0003448133356869221
2620, 0.00033008650643751025
2630, 0.0002860465901903808
2640, 0.0003361614071764052
2650, 0.00026704950141720474
2660, 0.0002933323848992586
2670, 0.0002822095702867955
2680, 0.0003516210417728871
2690, 0.0002890384057536721
2700, 0.0003439570136833936
2710, 0.00030928049818612635
2720, 0.00028798190760426223
2730, 0.00033928678021766245
2740, 0.00029282900504767895
2750, 0.0004391763359308243
2760, 0.00031052547274157405
2770, 0.0003463599714450538
2780, 0.0002925642766058445
2790, 0.000328341091517359
2800, 0.00032669721986167133
2810, 0.00033200791222043335
2820, 0.00024123702314682305
2830, 0.00029149616602808237
2840, 0.0002475914661772549
2850, 0.00026061609969474375
2860, 0.0002943718573078513
2870, 0.0003657885536085814
2880, 0.00033943293965421617
2890, 0.0003031277738045901
2900, 0.00030265256646089256
2910, 0.000285812362562865
2920, 0.00030307029373943806
2930, 0.0002711364650167525
2940, 0.00032766733784228563
2950, 0.00026092276675626636
2960, 0.00036659769830293953
2970, 0.00024289351131301373
2980, 0.00030081139993853867
2990, 0.0003073870320804417
3000, 0.0003233340394217521
3010, 0.0002665750216692686
3020, 0.00026881106896325946
3030, 0.0002904392604250461
3040, 0.0002957504184450954
3050, 0.00027990201488137245
3060, 0.00027397021767683327
3070, 0.0003374643565621227
3080, 0.0002482533745933324
3090, 0.0002689895045477897
3100, 0.0003589204279705882
3110, 0.00034994728048332036
3120, 0.0003505231288727373
3130, 0.00028378222486935556
3140, 0.0002874382771551609
3150, 0.000271790282567963
3160, 0.0002533550432417542
3170, 0.0003181772481184453
3180, 0.00025904469657689333
3190, 0.0003088580269832164
3200, 0.00026149163022637367
3210, 0.00029002854716964066
3220, 0.0002607879287097603
3230, 0.0003410237841308117
3240, 0.00027415959630161524
3250, 0.0002729870902840048
3260, 0.00032282015308737755
3270, 0.000365467625670135
3280, 0.0002578591229394078
3290, 0.0002622817119117826
3300, 0.0003800307458732277
3310, 0.0002735503076110035
3320, 0.00024021427088882774
3330, 0.0002654503914527595
3340, 0.0003368374891579151
3350, 0.00028062539058737457
3360, 0.00029197262483648956
3370, 0.0003827569598797709
3380, 0.0004562078684102744
3390, 0.000330568989738822
3400, 0.0002571417426224798
3410, 0.0002555547980591655
3420, 0.000272876990493387
3430, 0.00026425134274177253
3440, 0.0002799590874928981
3450, 0.000380123034119606
3460, 0.00025997034390456975
3470, 0.00034849377698265016
3480, 0.00032243243185803294
3490, 0.0002578677667770535
3500, 0.00027896874235011637
3510, 0.0002450982283335179
3520, 0.0002653288538567722
3530, 0.0002654639829415828
3540, 0.00024098411086015403
3550, 0.0002570007345639169
3560, 0.00024531822418794036
3570, 0.00026472294121049345
3580, 0.00024295647745020688
3590, 0.0002527827746234834
3600, 0.00030776913627050817
3610, 0.0002730803971644491
3620, 0.0003427797055337578
3630, 0.0002480574185028672
3640, 0.0003331660118419677
3650, 0.0002411167079117149
3660, 0.0002567391493357718
3670, 0.00021055687102489173
3680, 0.0003012066299561411
3690, 0.00022767827613279223
3700, 0.00024411354388576
3710, 0.00022640502720605582
3720, 0.00026588671607896686
3730, 0.0002507801982574165
3740, 0.00023208573111332953
3750, 0.00021131835819687694
3760, 0.0002719788462854922
3770, 0.00025631277821958065
3780, 0.0003024159523192793
3790, 0.0002466764999553561
3800, 0.0002689656103029847
3810, 0.00022274426009971648
3820, 0.0002886851434595883
3830, 0.0002633713011164218
3840, 0.00030663650250062346
3850, 0.0003068637161049992
3860, 0.0003202857624273747
3870, 0.0002887121227104217
3880, 0.00031152661540545523
3890, 0.0003178226761519909
3900, 0.00025993885356001556
3910, 0.0002383169048698619
3920, 0.0002570987562648952
3930, 0.00031511817360296845
3940, 0.0002070471236947924
3950, 0.0002954021329060197
3960, 0.00025849687517620623
3970, 0.0001681405265117064
3980, 0.00033305532997474074
3990, 0.0002466676232870668
4000, 0.00031447334913536906
4010, 0.0002049160684691742
4020, 0.00030249616247601807
4030, 0.00023441246594302356
4040, 0.00023025635164231062
4050, 0.000253579142736271
4060, 0.00026576165691949427
4070, 0.0002717098977882415
4080, 0.00029713468393310905
4090, 0.0002609422954265028
4100, 0.0002825390256475657
4110, 0.00031890603713691235
4120, 0.0002457248920109123
4130, 0.0002545347670093179
4140, 0.000315476005198434
4150, 0.00022481450287159532
4160, 0.00024353816115763038
4170, 0.0002758384507615119
4180, 0.0002485544828232378
4190, 0.00023729234817437828
4200, 0.0002295811427757144
4210, 0.00026051155873574317
4220, 0.00029219474527053535
4230, 0.00027117168065160513
4240, 0.00022585300030186772
4250, 0.00023747104569338262
4260, 0.00021205280791036785
4270, 0.0002485739241819829
4280, 0.00028690017643384635
4290, 0.00024282898812089115
4300, 0.00025839643785730004
4310, 0.00017710785323288292
4320, 0.00024269138521049172
4330, 0.0002628238871693611
4340, 0.0002155956462956965
4350, 0.00025438773445785046
4360, 0.00025320457643829286
4370, 0.00025712637579999864
4380, 0.0002519830595701933
4390, 0.0002792975283227861
4400, 0.0002707457169890404
4410, 0.00028498496976681054
4420, 0.00023466232232749462
4430, 0.000367545842891559
4440, 0.0003775805525947362
4450, 0.00032711634412407875
4460, 0.0003221125225536525
4470, 0.0003315337817184627
4480, 0.00027336349012330174
