0, -1.0387699604034424
5, -3.2519023418426514
10, -3.4590530395507812
15, -3.5667524337768555
20, -3.659111738204956
25, -3.4590976238250732
30, -3.6302244663238525
35, -3.2191953659057617
40, -3.572645902633667
45, -3.687218427658081
50, -3.6080706119537354
55, -3.5822362899780273
60, -3.46945858001709
65, -3.8950767517089844
70, -4.0090203285217285
75, -3.653202533721924
80, -3.7637181282043457
85, -3.38632869720459
90, -4.005554676055908
95, -3.921901226043701
100, -3.801370859146118
105, -3.9877257347106934
110, -3.930474042892456
115, -3.7828056812286377
120, -3.961890697479248
125, -3.937546968460083
130, -4.130183696746826
135, -3.7635624408721924
140, -3.9790542125701904
145, -4.0511884689331055
150, -4.0509490966796875
155, -4.374823570251465
160, -4.271923542022705
165, -4.21714973449707
170, -4.032092094421387
175, -3.9207043647766113
180, -3.9736998081207275
185, -4.120607852935791
190, -4.539418697357178
195, -4.221807956695557
200, -4.261288166046143
205, -4.172640800476074
210, -4.3703718185424805
215, -4.0551581382751465
220, -4.351719379425049
225, -4.056816101074219
230, -3.9401371479034424
235, -4.333826541900635
240, -4.400280475616455
245, -4.21014928817749
250, -4.194555759429932
255, -4.579767227172852
260, -4.399953365325928
265, -4.246222972869873
270, -4.059877872467041
275, -4.698653221130371
280, -4.391462802886963
285, -4.391284465789795
290, -4.130424976348877
295, -4.226623058319092
300, -4.333400249481201
305, -4.505378723144531
310, -4.4577789306640625
315, -4.40718412399292
320, -4.481400489807129
325, -4.417618274688721
330, -4.486682415008545
335, -4.461221694946289
340, -4.559000015258789
345, -4.476050853729248
350, -4.512691497802734
355, -4.491087436676025
360, -4.357886791229248
365, -4.690502166748047
370, -4.635267734527588
375, -4.373539924621582
380, -4.813297748565674
385, -4.82643985748291
390, -4.4805521965026855
395, -4.7407026290893555
400, -4.592137813568115
405, -4.412166118621826
410, -4.5719099044799805
415, -4.810078144073486
420, -4.764427185058594
425, -4.522478103637695
430, -4.399835586547852
435, -4.721269607543945
440, -4.877627372741699
445, -4.895328998565674
450, -4.983187198638916
455, -4.480155944824219
460, -4.916975498199463
465, -4.981739044189453
470, -5.065032005310059
475, -4.798402309417725
480, -4.553805828094482
485, -5.16314697265625
490, -5.211617946624756
495, -5.053206920623779
500, -4.655135154724121
505, -5.134487152099609
510, -4.883669376373291
515, -5.145070552825928
520, -4.68044376373291
525, -5.020800590515137
530, -4.830230712890625
535, -4.878714561462402
540, -5.030635356903076
545, -4.783556938171387
550, -5.1894211769104
555, -5.040781021118164
560, -5.346688270568848
565, -5.255342483520508
570, -4.993905544281006
575, -4.7217254638671875
580, -5.245047569274902
585, -5.189550876617432
590, -5.351611614227295
595, -4.8746442794799805
600, -5.204601764678955
605, -5.511977195739746
610, -5.241418361663818
615, -4.89445686340332
620, -4.978090763092041
625, -5.293466091156006
630, -5.214858055114746
635, -5.372737884521484
640, -5.557762145996094
645, -5.400368690490723
650, -5.291970252990723
